"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000265646",7.35854225195082,-0.94395475424795,0.331339256983233,-2.84890707742402,0.0043869691316261,0.999981678667569
"ENSG00000260053",52.6804258252793,0.923193488895286,0.32416242097555,2.84793495222853,0.00440039176562904,0.999981678667569
"ENSG00000136542",67070.3017289792,0.555974258580837,0.195598141018893,2.84243119942094,0.00447708931077843,0.999981678667569
"ENSG00000229730",3.64460377967648,-1.50643392710658,0.530019416098804,-2.84222404189389,0.00447999966562028,0.999981678667569
"ENSG00000189056",275.765506958394,1.30007378710906,0.457765614449834,2.84004247167309,0.00451075277599783,0.999981678667569
"ENSG00000238475",2.26147724007404,2.17539627667131,0.766209923070774,2.83916484395409,0.00452317835164638,0.999981678667569
"ENSG00000270113",398.641259833982,-0.381314101222585,0.134495553007678,-2.83514281844559,0.0045805203539957,0.999981678667569
"ENSG00000114251",66190.6849215809,-0.574126925148671,0.202827424655349,-2.830617832496,0.00464581949768542,0.999981678667569
"ENSG00000165617",6462.781645787,0.864762638256677,0.305594806222766,2.82976876781833,0.00465816568337354,0.999981678667569
"ENSG00000076043",21493.8251473528,0.212574814885238,0.075143516273488,2.82891758899814,0.00467057242102718,0.999981678667569
"ENSG00000131941",245.994005387776,-0.593036171702677,0.209786260359624,-2.82685896915304,0.00470070252736843,0.999981678667569
"ENSG00000265664",11.8376121973647,-2.57667921460204,0.911814397600766,-2.82588125541995,0.00471507395208851,0.999981678667569
"ENSG00000197459",232.126266517691,-0.862662767939804,0.305410047648725,-2.82460506647122,0.00473389250412688,0.999981678667569
"ENSG00000121039",14978.7458995809,0.805220610886614,0.285418568213835,2.82119210367332,0.00478455418723038,0.999981678667569
"ENSG00000215914",5.77088998445134,-1.83600299259721,0.65116127121015,-2.81958260383804,0.00480861527051402,0.999981678667569
"ENSG00000187068",421.494684157641,-0.738521757249396,0.262081087918466,-2.81791320050973,0.00483368750753001,0.999981678667569
"ENSG00000078237",2493.97388312894,0.454023328972996,0.161205007061668,2.81643441012544,0.00485599571992204,0.999981678667569
"ENSG00000230718",3.15642551117734,-1.95746149880919,0.695053992483504,-2.81627257735038,0.00485844268546606,0.999981678667569
"ENSG00000173517",69826.398362403,0.371711399882306,0.132036830576435,2.81520995512782,0.00487453761781185,0.999981678667569
"ENSG00000237343",9.70992560075388,1.42635455261818,0.50757339407762,2.8101444426775,0.00495192704023699,0.999981678667569
"ENSG00000158158",818.344995137335,-0.392002799221548,0.139649972028865,-2.80703815064512,0.00499993197927155,0.999981678667569
"ENSG00000207744",4.77088835898338,-1.41914748536761,0.506491164548794,-2.80191952930087,0.00507995431345164,0.999981678667569
"ENSG00000099994",47.5182376026322,-1.56195730009578,0.559260515138373,-2.792897509865,0.00522382401729897,0.999981678667569
"ENSG00000225210",1785.52947940381,1.28773276630761,0.461518333962645,2.79020934065826,0.00526739716482401,0.999981678667569
"ENSG00000222658",1.22783160473359,-2.72792789230573,0.977996140660116,-2.78930333044512,0.00528215669890328,0.999981678667569
"ENSG00000250461",466.494709497306,-0.771879793439268,0.276749566886757,-2.78909124275202,0.00528561714580848,0.999981678667569
"ENSG00000082438",6671.76134925321,0.705893540595844,0.253183412653873,2.78807182981166,0.00530227859535321,0.999981678667569
"ENSG00000250698",6.86789776905858,-1.72575204397668,0.619884658004551,-2.78398895938478,0.00536948618755014,0.999981678667569
"ENSG00000152223",27764.7279787191,0.416038308317825,0.149553156036428,2.78187581823072,0.0054045715626556,0.999981678667569
"ENSG00000138759",5038.76927452068,0.779983915051773,0.280402986389469,2.78165338071116,0.00540827680167378,0.999981678667569
"ENSG00000257977",147.873251190515,1.49215612188471,0.536496511529448,2.78129696991107,0.00541421847385652,0.999981678667569
"ENSG00000188992",21.3045837539724,-1.18121586733102,0.424707703791778,-2.78124426937671,0.00541509753670263,0.999981678667569
"ENSG00000095637",830.713512192645,0.820041082133329,0.29503990469576,2.77942430526115,0.00544553433250561,0.999981678667569
"ENSG00000013293",1179.01466104657,-0.796218190390146,0.286605974546447,-2.77809348409488,0.00546788844022908,0.999981678667569
"ENSG00000069122",91.9602269532061,1.85375732631304,0.667853839397372,2.77569314864724,0.00550841695479145,0.999981678667569
"ENSG00000250091",267.509345649428,-0.743428802082556,0.267956454406764,-2.77443886816779,0.00552970255452232,0.999981678667569
"ENSG00000253658",18.0791032222045,1.6618856790289,0.599276343825267,2.77315414858669,0.00555158164310586,0.999981678667569
"ENSG00000126838",10.7013531232648,1.5214693357295,0.549572322816282,2.76846062394979,0.00563217909956203,0.999981678667569
"ENSG00000257227",146.840257382785,1.48721093158964,0.537273376306184,2.76807114808924,0.00563891440102523,0.999981678667569
"ENSG00000120322",98.5800700568372,0.707928524599652,0.255782069429021,2.76770191976299,0.00564530626530769,0.999981678667569
"ENSG00000231615",82.1198533876241,-0.764757455124395,0.276479676636732,-2.76605305832014,0.00567393022663488,0.999981678667569
"ENSG00000257022",280.978620572375,1.00099216145325,0.361893575013658,2.76598489325342,0.00567511637379856,0.999981678667569
"ENSG00000259483",18.1729370506245,-1.41476480337858,0.511720909104404,-2.76471955358371,0.00569717532588324,0.999981678667569
"ENSG00000241476",9.19512656745562,2.5784880128717,0.933622669860878,2.76180955766201,0.00574819964911544,0.999981678667569
"ENSG00000248079",250.902585209068,0.550545912241467,0.199400614908792,2.76100408463279,0.0057623955709597,0.999981678667569
"ENSG00000232775",105.483747312753,1.57220723072819,0.569726106412565,2.75958432136456,0.0057874949368862,0.999981678667569
"ENSG00000145526",158.508348043804,1.76943133028348,0.641205675909955,2.75953784684208,0.00578831820300229,0.999981678667569
"ENSG00000226856",25.3038999910277,-1.68279679385231,0.610419042858207,-2.75678947690235,0.00583719196068954,0.999981678667569
"ENSG00000223414",275.103540045943,-1.5995516313343,0.581369776703727,-2.75134982145701,0.00593502261339138,0.999981678667569
"ENSG00000134061",10.7318602495751,2.77077372763903,1.00772629404333,2.74953004999183,0.00596807903465481,0.999981678667569
"ENSG00000251665",2.79854784297232,-1.64486186401894,0.599193976736875,-2.74512416325783,0.00604880075172918,0.999981678667569
"ENSG00000229647",413.812580124773,0.406535893851561,0.148242973350418,2.74236197954954,0.00609990790873667,0.999981678667569
"ENSG00000067646",3669.3974595009,1.14773216027516,0.419294825573486,2.7372914957998,0.0061947375325071,0.999981678667569
"ENSG00000243806",3.38737042712796,-1.90649968444088,0.696821347073985,-2.73599494683456,0.00621919810200973,0.999981678667569
"ENSG00000197818",3125.93769124231,0.303159998897305,0.110808219613151,2.735898112574,0.00622102845310961,0.999981678667569
